2026-09-11T17:30:45.473,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:45.624,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:46.478,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:46.544,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:46.726,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.729,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.732,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.735,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.738,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.741,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.744,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.747,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.75,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.753,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.756,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:46.76,192.168.4.2,192.168.4.1,17,110,normale
2026-09-11T17:30:47.474,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:47.773,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:47.885,192.168.4.2,192.168.1.1,17,366,normale
2026-09-11T17:30:48.474,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:48.695,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:49.475,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:49.617,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:50.476,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:50.743,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:51.477,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:51.664,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:52.478,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:52.586,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:53.476,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:53.507,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:54.482,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:54.738,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:55.478,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:55.967,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:56.483,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:56.785,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:57.478,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:57.707,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:58.484,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:58.628,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:30:59.479,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:30:59.549,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:0.485,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:1.085,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:1.48,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:1.7,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:2.484,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:2.521,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:3.48,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:3.542,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:4.486,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:5.079,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:5.483,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:5.694,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:6.482,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:6.605,192.168.4.3,192.168.4.1,17,127,normale
2026-09-11T17:31:6.608,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:6.61,192.168.4.3,192.168.4.1,17,127,normale
2026-09-11T17:31:6.623,192.168.4.3,192.168.4.1,17,98,normale
2026-09-11T17:31:6.626,192.168.4.3,192.168.4.1,17,113,normale
2026-09-11T17:31:6.629,192.168.4.3,192.168.4.1,17,98,normale
2026-09-11T17:31:6.631,192.168.4.3,192.168.4.1,17,127,normale
2026-09-11T17:31:6.634,192.168.4.3,192.168.4.1,17,113,normale
2026-09-11T17:31:6.643,192.168.4.3,192.168.4.1,17,127,normale
2026-09-11T17:31:6.656,192.168.4.3,192.168.4.1,17,104,normale
2026-09-11T17:31:6.66,192.168.4.3,192.168.4.1,17,104,normale
2026-09-11T17:31:6.663,192.168.4.3,192.168.4.1,17,98,normale
2026-09-11T17:31:6.666,192.168.4.3,192.168.4.1,17,113,normale
2026-09-11T17:31:6.722,192.168.4.3,192.168.4.1,17,127,normale
2026-09-11T17:31:6.724,192.168.4.3,192.168.4.1,17,104,normale
2026-09-11T17:31:6.727,192.168.4.3,192.168.4.1,17,127,normale
2026-09-11T17:31:6.73,192.168.4.3,192.168.4.1,17,113,normale
2026-09-11T17:31:6.733,192.168.4.3,192.168.4.1,17,98,normale
2026-09-11T17:31:6.736,192.168.4.3,192.168.4.1,17,104,normale
2026-09-11T17:31:6.784,192.168.4.3,192.168.4.1,17,104,normale
2026-09-11T17:31:6.787,192.168.4.3,192.168.4.1,17,104,normale
2026-09-11T17:31:6.804,192.168.4.3,192.168.4.1,17,104,normale
2026-09-11T17:31:6.806,192.168.4.3,192.168.4.1,17,104,normale
2026-09-11T17:31:7.517,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:7.7,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:8.086,192.168.4.3,192.168.4.1,1,66,normale
2026-09-11T17:31:8.573,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:8.616,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:9.048,192.168.4.2,192.168.1.1,17,366,normale
2026-09-11T17:31:9.484,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:9.589,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:10.564,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:10.571,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:11.486,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:11.529,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:12.493,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:12.656,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:13.488,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:13.577,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:14.495,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:14.601,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:15.49,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:15.523,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:16.495,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:16.715,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:17.491,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:17.57,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:18.497,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:18.595,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:19.493,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:19.516,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:20.498,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:20.541,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:21.494,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:21.564,192.168.4.3,192.168.4.2,1,122,normale
2026-09-11T17:31:22.499,192.168.4.2,192.168.4.3,1,122,normale
2026-09-11T17:31:22.794,192.168.4.3,192.168.4.2,1,122,normale
